Order_ID,Order_Date,Delivery_Date,Customer_ID,Region,City,Courier_Partner,Product_Category,Order_Value,Delivery_Days,Delivery_Status
ORD103062,2023-12-29,2024-01-01,CUST9301,South,Chennai,Blue Dart,Home,21582.98,3,On-Time
ORD103063,2023-10-19,2023-10-21,CUST6582,West,Mumbai,Ecom Express,Electronics,18777.59,2,On-Time
ORD103064,2023-08-10,2023-08-16,CUST3386,South,Chennai,DTDC,Home,39025.7,6,Delayed
ORD103065,2023-04-05,2023-04-08,CUST6924,South,Bangalore,Blue Dart,Beauty,20508.26,3,On-Time
ORD103066,2023-07-27,2023-07-31,CUST2359,South,Chennai,DTDC,Electronics,24082.34,4,On-Time
ORD103067,2023-05-31,2023-06-03,CUST9343,West,Pune,India Post,Fashion,752.14,3,On-Time
ORD103068,2023-11-28,2023-11-30,CUST8292,West,Pune,Ecom Express,Home,2506.0,2,On-Time
ORD103069,2023-02-22,2023-02-25,CUST5455,West,Mumbai,Ecom Express,Beauty,20754.31,3,On-Time
ORD103070,2023-02-21,2023-02-27,CUST2823,South,Bangalore,India Post,Beauty,8840.78,6,Delayed
ORD103071,2023-03-04,2023-03-13,CUST3539,South,Bangalore,India Post,Fashion,27834.6,9,Delayed
ORD103072,2023-05-26,2023-06-02,CUST5868,North,Lucknow,Blue Dart,Fashion,26537.44,7,Delayed
ORD103073,2023-01-17,2023-01-26,CUST2897,North,Delhi,India Post,Sports,13764.84,9,Delayed
ORD103074,2023-04-27,2023-05-03,CUST6151,South,Bangalore,Delhivery,Fashion,17677.95,6,Delayed
ORD103075,2023-04-10,2023-04-14,CUST3150,South,Chennai,Ecom Express,Fashion,38424.1,4,On-Time
ORD103076,2023-01-04,2023-01-12,CUST1670,West,Pune,DTDC,Home,47846.87,8,Delayed
ORD103077,2023-11-03,2023-11-11,CUST5916,East,Kolkata,India Post,Sports,1351.08,8,Delayed
ORD103078,2023-02-22,2023-02-25,CUST3068,East,Bhubaneswar,DTDC,Electronics,30856.59,3,On-Time
ORD103079,2023-09-19,2023-09-21,CUST8440,West,Mumbai,Ecom Express,Home,14751.6,2,On-Time
ORD103080,2023-05-28,2023-06-01,CUST4658,East,Kolkata,Blue Dart,Fashion,4707.62,4,On-Time
ORD103081,2023-01-12,2023-01-15,CUST4724,South,Chennai,Blue Dart,Sports,32302.53,3,On-Time
ORD103082,2023-08-26,2023-08-27,CUST8284,East,Kolkata,Delhivery,Electronics,11484.97,1,On-Time
ORD103083,2023-05-09,2023-05-15,CUST6438,West,Mumbai,Ecom Express,Beauty,30014.93,6,Delayed
ORD103084,2023-10-10,2023-10-16,CUST1341,South,Chennai,Ecom Express,Home,29821.65,6,Delayed
ORD103085,2023-10-06,2023-10-09,CUST8043,East,Kolkata,Blue Dart,Electronics,41788.72,3,On-Time
ORD103086,2023-10-18,2023-10-21,CUST8031,East,Bhubaneswar,DTDC,Fashion,26231.18,3,On-Time
ORD103087,2023-01-08,2023-01-16,CUST5478,South,Bangalore,DTDC,Beauty,23255.04,8,Delayed
ORD103088,2023-07-10,2023-07-16,CUST4648,South,Bangalore,India Post,Home,7623.13,6,Delayed
ORD103089,2023-08-03,2023-08-10,CUST1335,East,Kolkata,DTDC,Sports,3400.02,7,Delayed
ORD103090,2023-09-20,2023-09-21,CUST7517,South,Chennai,Delhivery,Sports,30882.14,1,On-Time
ORD103091,2023-06-01,2023-06-08,CUST1149,South,Chennai,Delhivery,Beauty,43054.22,7,Delayed
ORD103092,2023-09-30,2023-10-06,CUST5939,South,Bangalore,DTDC,Fashion,45097.23,6,Delayed
ORD103093,2023-09-20,2023-09-27,CUST6423,North,Delhi,DTDC,Beauty,35617.18,7,Delayed
ORD103094,2023-06-25,2023-07-01,CUST5616,North,Lucknow,Delhivery,Home,26961.57,6,Delayed
ORD103095,2023-10-27,2023-11-05,CUST3656,West,Pune,India Post,Beauty,28373.43,9,Delayed
ORD103096,2023-05-23,2023-06-01,CUST6536,North,Lucknow,India Post,Fashion,11470.35,9,Delayed
ORD103097,2023-12-12,2023-12-20,CUST9811,East,Bhubaneswar,India Post,Fashion,42492.01,8,Delayed
ORD103098,2023-03-13,2023-03-20,CUST8128,East,Kolkata,India Post,Electronics,45626.6,7,Delayed
ORD103099,2023-07-20,2023-07-23,CUST3274,North,Delhi,Blue Dart,Electronics,24525.96,3,On-Time
ORD103100,2023-03-09,2023-03-15,CUST2953,North,Delhi,DTDC,Sports,46416.75,6,Delayed
ORD103101,2023-07-03,2023-07-06,CUST1081,East,Kolkata,Ecom Express,Beauty,30404.12,3,On-Time
ORD103102,2023-07-22,2023-07-30,CUST4778,North,Delhi,Ecom Express,Electronics,48573.24,8,Delayed
ORD103103,2023-10-28,2023-11-05,CUST7848,North,Delhi,DTDC,Home,875.7,8,Delayed
ORD103104,2023-02-18,2023-02-24,CUST4697,East,Kolkata,India Post,Fashion,32327.85,6,Delayed
ORD103105,2023-09-08,2023-09-14,CUST6596,East,Kolkata,Delhivery,Electronics,3377.67,6,Delayed
ORD103106,2023-08-09,2023-08-11,CUST5600,North,Delhi,India Post,Home,19140.36,2,On-Time
ORD103107,2023-12-25,2023-12-28,CUST3336,South,Chennai,DTDC,Sports,15800.67,3,On-Time
ORD103108,2023-04-27,2023-05-04,CUST7308,North,Lucknow,Delhivery,Fashion,7267.46,7,Delayed
ORD103109,2023-11-30,2023-12-06,CUST7174,East,Bhubaneswar,Ecom Express,Sports,38534.79,6,Delayed
ORD103110,2023-05-29,2023-05-30,CUST5844,South,Chennai,Ecom Express,Beauty,1136.0,1,On-Time
ORD103111,2023-06-30,2023-07-06,CUST7893,North,Delhi,Ecom Express,Beauty,48714.73,6,Delayed
ORD103112,2023-12-31,2024-01-03,CUST2096,South,Bangalore,DTDC,Beauty,32581.08,3,On-Time
ORD103113,2023-03-06,2023-03-12,CUST2215,North,Delhi,Blue Dart,Home,24101.11,6,Delayed
ORD103114,2023-11-16,2023-11-19,CUST8238,North,Delhi,DTDC,Electronics,19844.18,3,On-Time
ORD103115,2023-01-13,2023-01-19,CUST4250,South,Chennai,Delhivery,Fashion,17097.33,6,Delayed
ORD103116,2023-12-17,2023-12-23,CUST9467,South,Chennai,Blue Dart,Electronics,43515.73,6,Delayed
ORD103117,2023-05-26,2023-06-01,CUST3494,East,Bhubaneswar,DTDC,Beauty,4647.51,6,Delayed
ORD103118,2023-11-07,2023-11-16,CUST5024,South,Bangalore,India Post,Fashion,22951.02,9,Delayed
ORD103119,2023-10-19,2023-10-27,CUST6645,East,Kolkata,Ecom Express,Electronics,10755.36,8,Delayed
ORD103120,2023-11-03,2023-11-09,CUST9771,East,Bhubaneswar,DTDC,Fashion,6777.09,6,Delayed
ORD103121,2023-05-13,2023-05-15,CUST6584,North,Delhi,Delhivery,Beauty,20930.36,2,On-Time
ORD103122,2023-04-18,2023-04-21,CUST1496,West,Mumbai,India Post,Electronics,39057.69,3,On-Time
ORD103123,2023-07-18,2023-07-20,CUST4609,West,Mumbai,Delhivery,Beauty,14995.44,2,On-Time
ORD103124,2023-07-08,2023-07-14,CUST5078,North,Delhi,Blue Dart,Home,16138.17,6,Delayed
ORD103125,2023-09-08,2023-09-15,CUST8688,West,Pune,Delhivery,Home,46552.44,7,Delayed
ORD103126,2023-07-30,2023-08-05,CUST5718,South,Chennai,Blue Dart,Sports,21580.09,6,Delayed
ORD103127,2023-12-29,2024-01-07,CUST7771,South,Bangalore,India Post,Beauty,31460.98,9,Delayed
ORD103128,2023-10-24,2023-10-27,CUST3342,North,Lucknow,DTDC,Sports,46476.06,3,On-Time
ORD103129,2023-12-11,2023-12-13,CUST3938,North,Lucknow,Delhivery,Beauty,43852.89,2,On-Time
ORD103130,2023-11-02,2023-11-04,CUST5217,West,Pune,Delhivery,Sports,22322.06,2,On-Time
ORD103131,2023-12-17,2023-12-24,CUST7082,West,Mumbai,India Post,Sports,5957.23,7,Delayed
ORD103132,2023-01-03,2023-01-05,CUST1102,North,Delhi,DTDC,Beauty,23342.72,2,On-Time
ORD103133,2023-05-27,2023-06-04,CUST2904,West,Pune,Delhivery,Beauty,42969.49,8,Delayed
ORD103134,2023-09-24,2023-09-27,CUST3194,South,Bangalore,Blue Dart,Fashion,11893.82,3,On-Time
ORD103135,2023-02-17,2023-02-20,CUST3556,South,Bangalore,Delhivery,Fashion,22513.02,3,On-Time
ORD103136,2023-12-22,2023-12-26,CUST8295,North,Lucknow,DTDC,Beauty,24667.76,4,On-Time
ORD103137,2023-01-07,2023-01-09,CUST9523,South,Chennai,Delhivery,Fashion,42510.77,2,On-Time
ORD103138,2023-08-07,2023-08-10,CUST1443,North,Delhi,India Post,Fashion,44222.4,3,On-Time
ORD103139,2023-01-26,2023-01-28,CUST9898,West,Pune,Blue Dart,Home,6761.76,2,On-Time
ORD103140,2023-04-15,2023-04-22,CUST9347,North,Delhi,Blue Dart,Beauty,33946.91,7,Delayed
ORD103141,2023-03-27,2023-04-02,CUST6497,West,Pune,Blue Dart,Electronics,35016.94,6,Delayed
ORD103142,2023-11-24,2023-11-26,CUST7069,East,Bhubaneswar,Ecom Express,Sports,7087.5,2,On-Time
ORD103143,2023-08-03,2023-08-05,CUST2533,South,Bangalore,India Post,Fashion,7705.78,2,On-Time
ORD103144,2023-10-16,2023-10-19,CUST5780,West,Pune,India Post,Electronics,4333.54,3,On-Time
ORD103145,2023-07-20,2023-07-23,CUST1983,North,Lucknow,Delhivery,Sports,35912.06,3,On-Time
ORD103146,2023-10-04,2023-10-06,CUST1585,West,Mumbai,Ecom Express,Sports,29065.32,2,On-Time
ORD103147,2023-05-27,2023-06-02,CUST7646,North,Delhi,India Post,Electronics,13960.99,6,Delayed
ORD103148,2023-07-17,2023-07-24,CUST2688,West,Pune,India Post,Fashion,41765.07,7,Delayed
ORD103149,2023-05-21,2023-05-23,CUST4229,East,Kolkata,Blue Dart,Beauty,16326.08,2,On-Time
ORD103150,2023-01-22,2023-01-30,CUST5617,East,Kolkata,India Post,Beauty,26057.82,8,Delayed
ORD103151,2023-08-18,2023-08-20,CUST1609,North,Lucknow,Blue Dart,Electronics,5014.92,2,On-Time
ORD103152,2023-03-21,2023-03-22,CUST4345,West,Mumbai,DTDC,Sports,26592.21,1,On-Time
ORD103153,2023-09-05,2023-09-12,CUST9476,East,Bhubaneswar,India Post,Home,26039.87,7,Delayed
ORD103154,2023-08-05,2023-08-06,CUST9541,North,Lucknow,Ecom Express,Beauty,22207.77,1,On-Time
ORD103155,2023-04-14,2023-04-16,CUST1460,East,Kolkata,DTDC,Beauty,43554.36,2,On-Time
ORD103156,2023-06-20,2023-06-22,CUST6697,West,Mumbai,DTDC,Home,18148.59,2,On-Time
ORD103157,2023-08-05,2023-08-11,CUST5054,South,Bangalore,Blue Dart,Fashion,18554.93,6,Delayed
ORD103158,2023-10-24,2023-11-01,CUST8669,East,Kolkata,DTDC,Beauty,20308.9,8,Delayed
ORD103159,2023-12-25,2024-01-02,CUST7968,South,Bangalore,India Post,Home,27201.58,8,Delayed
ORD103160,2023-08-08,2023-08-10,CUST6586,East,Kolkata,India Post,Fashion,819.77,2,On-Time
ORD103161,2023-04-15,2023-04-23,CUST4636,North,Lucknow,India Post,Beauty,21784.88,8,Delayed
ORD103162,2023-05-11,2023-05-17,CUST9484,South,Chennai,Ecom Express,Electronics,8648.02,6,Delayed
ORD103163,2023-07-09,2023-07-11,CUST4120,West,Pune,India Post,Fashion,718.7,2,On-Time
ORD103164,2023-01-04,2023-01-06,CUST4666,East,Bhubaneswar,India Post,Electronics,32125.97,2,On-Time
ORD103165,2023-10-12,2023-10-13,CUST2899,West,Mumbai,Ecom Express,Beauty,23722.56,1,On-Time
ORD103166,2023-03-03,2023-03-10,CUST9256,West,Pune,India Post,Fashion,34818.06,7,Delayed
ORD103167,2023-07-19,2023-07-26,CUST3319,North,Delhi,India Post,Electronics,7748.13,7,Delayed
ORD103168,2023-05-23,2023-05-25,CUST1849,North,Lucknow,Delhivery,Beauty,11222.01,2,On-Time
ORD103169,2023-06-28,2023-07-04,CUST7999,East,Bhubaneswar,Ecom Express,Beauty,49280.05,6,Delayed
ORD103170,2023-03-03,2023-03-09,CUST7533,East,Bhubaneswar,India Post,Home,35633.95,6,Delayed
ORD103171,2023-07-26,2023-07-29,CUST9585,West,Pune,DTDC,Sports,30665.3,3,On-Time
ORD103172,2023-05-01,2023-05-07,CUST5612,North,Lucknow,India Post,Sports,35813.3,6,Delayed
ORD103173,2023-03-12,2023-03-15,CUST4281,West,Pune,Delhivery,Home,10215.69,3,On-Time
ORD103174,2023-12-22,2023-12-24,CUST1217,North,Delhi,Blue Dart,Home,12571.92,2,On-Time
ORD103175,2023-08-23,2023-08-25,CUST6481,North,Lucknow,Blue Dart,Fashion,21356.0,2,On-Time
ORD103176,2023-09-10,2023-09-12,CUST1718,West,Mumbai,India Post,Home,2338.52,2,On-Time
ORD103177,2023-02-05,2023-02-11,CUST6712,South,Bangalore,DTDC,Electronics,25444.01,6,Delayed
ORD103178,2023-10-14,2023-10-17,CUST4330,East,Kolkata,Delhivery,Beauty,45531.89,3,On-Time
ORD103179,2023-04-23,2023-04-30,CUST7601,South,Bangalore,DTDC,Electronics,30206.09,7,Delayed
ORD103180,2023-08-30,2023-09-03,CUST7346,East,Bhubaneswar,DTDC,Sports,46244.3,4,On-Time
ORD103181,2023-05-26,2023-06-01,CUST9107,East,Kolkata,Ecom Express,Electronics,43891.52,6,Delayed
ORD103182,2023-12-21,2023-12-27,CUST7436,North,Lucknow,Blue Dart,Fashion,39044.67,6,Delayed
ORD103183,2023-10-03,2023-10-09,CUST1645,South,Bangalore,Ecom Express,Beauty,33655.62,6,Delayed
ORD103184,2023-01-18,2023-01-24,CUST7176,East,Kolkata,India Post,Beauty,33371.51,6,Delayed
ORD103185,2023-01-09,2023-01-13,CUST9118,South,Bangalore,Blue Dart,Home,14350.27,4,On-Time
ORD103186,2023-02-28,2023-03-06,CUST7894,South,Bangalore,Delhivery,Fashion,49423.42,6,Delayed
ORD103187,2023-12-02,2023-12-09,CUST1953,West,Pune,Blue Dart,Fashion,40685.26,7,Delayed
ORD103188,2023-01-30,2023-02-06,CUST8264,East,Kolkata,Blue Dart,Sports,29637.89,7,Delayed
ORD103189,2023-09-24,2023-10-02,CUST1734,North,Delhi,Delhivery,Home,42753.59,8,Delayed
ORD103190,2023-03-30,2023-04-02,CUST3944,East,Kolkata,DTDC,Home,3691.21,3,On-Time
ORD103191,2023-11-16,2023-11-19,CUST7834,East,Kolkata,India Post,Home,35460.72,3,On-Time
ORD103192,2023-08-06,2023-08-15,CUST2349,North,Lucknow,DTDC,Sports,45851.4,9,Delayed
ORD103193,2023-03-13,2023-03-15,CUST5965,West,Pune,Blue Dart,Home,42725.95,2,On-Time
ORD103194,2023-08-23,2023-08-24,CUST4609,West,Pune,Delhivery,Electronics,43654.84,1,On-Time
ORD103195,2023-02-07,2023-02-08,CUST5006,West,Mumbai,India Post,Home,34203.59,1,On-Time
ORD103196,2023-01-05,2023-01-08,CUST5754,West,Pune,Blue Dart,Fashion,30430.68,3,On-Time
ORD103197,2023-03-13,2023-03-14,CUST8772,North,Delhi,Delhivery,Fashion,33529.67,1,On-Time
ORD103198,2023-07-28,2023-08-03,CUST8846,East,Bhubaneswar,Delhivery,Electronics,20574.03,6,Delayed
ORD103199,2023-12-20,2023-12-23,CUST4551,West,Pune,Blue Dart,Fashion,33081.0,3,On-Time
ORD103200,2023-07-29,2023-08-01,CUST7496,West,Pune,Blue Dart,Home,1716.45,3,On-Time
ORD103201,2023-11-24,2023-12-02,CUST8272,North,Lucknow,India Post,Fashion,9611.73,8,Delayed
ORD103202,2023-09-21,2023-09-28,CUST7474,West,Mumbai,Blue Dart,Fashion,22653.54,7,Delayed
ORD103203,2023-06-16,2023-06-20,CUST9772,North,Delhi,Blue Dart,Sports,29394.74,4,On-Time
ORD103204,2023-02-24,2023-03-02,CUST9126,North,Lucknow,Delhivery,Beauty,23510.23,6,Delayed
ORD103205,2023-07-14,2023-07-16,CUST6195,South,Bangalore,Ecom Express,Home,47999.8,2,On-Time
ORD103206,2023-01-16,2023-01-18,CUST7349,West,Pune,India Post,Beauty,5913.34,2,On-Time
ORD103207,2023-06-18,2023-06-21,CUST6775,South,Bangalore,Blue Dart,Fashion,29716.45,3,On-Time
ORD103208,2023-07-22,2023-07-29,CUST6052,South,Bangalore,Blue Dart,Beauty,4473.8,7,Delayed
ORD103209,2023-09-27,2023-10-03,CUST4008,South,Bangalore,Ecom Express,Home,38806.46,6,Delayed
ORD103210,2023-05-15,2023-05-19,CUST6727,South,Bangalore,Blue Dart,Beauty,28278.32,4,On-Time
ORD103211,2023-11-24,2023-11-25,CUST1295,South,Bangalore,Delhivery,Electronics,38810.1,1,On-Time
ORD103212,2023-03-05,2023-03-14,CUST1591,North,Delhi,DTDC,Electronics,3658.49,9,Delayed
ORD103213,2023-09-10,2023-09-14,CUST3655,South,Bangalore,DTDC,Sports,17559.16,4,On-Time
ORD103214,2023-04-27,2023-05-04,CUST3754,West,Pune,Delhivery,Electronics,31882.4,7,Delayed
ORD103215,2023-01-22,2023-01-26,CUST3830,North,Lucknow,Delhivery,Electronics,47050.8,4,On-Time
ORD103216,2023-07-17,2023-07-23,CUST5723,East,Bhubaneswar,India Post,Sports,22836.0,6,Delayed
ORD103217,2023-01-13,2023-01-15,CUST5998,East,Bhubaneswar,Blue Dart,Electronics,40434.6,2,On-Time
ORD103218,2023-07-20,2023-07-22,CUST9892,West,Pune,Ecom Express,Beauty,13157.75,2,On-Time
ORD103219,2023-09-10,2023-09-17,CUST6411,West,Pune,Delhivery,Home,47017.34,7,Delayed
ORD103220,2023-02-03,2023-02-04,CUST9423,South,Chennai,Ecom Express,Sports,33301.67,1,On-Time
ORD103221,2023-04-12,2023-04-15,CUST6786,East,Bhubaneswar,Blue Dart,Home,28297.43,3,On-Time
ORD103222,2023-12-02,2023-12-10,CUST7416,East,Bhubaneswar,Delhivery,Beauty,41690.19,8,Delayed
ORD103223,2023-06-03,2023-06-11,CUST1074,East,Kolkata,India Post,Beauty,23901.73,8,Delayed
ORD103224,2023-09-18,2023-09-21,CUST4578,West,Pune,DTDC,Beauty,38686.95,3,On-Time
ORD103225,2023-12-03,2023-12-05,CUST9774,West,Pune,DTDC,Beauty,49842.43,2,On-Time
ORD103226,2023-01-17,2023-01-19,CUST3865,South,Chennai,DTDC,Electronics,18378.32,2,On-Time
ORD103227,2023-09-30,2023-10-09,CUST3821,South,Chennai,India Post,Electronics,3031.26,9,Delayed
ORD103228,2023-11-05,2023-11-08,CUST3324,East,Kolkata,Delhivery,Beauty,11750.19,3,On-Time
ORD103229,2023-10-30,2023-11-01,CUST2039,South,Chennai,Delhivery,Electronics,12463.61,2,On-Time
ORD103230,2023-08-04,2023-08-06,CUST1079,North,Lucknow,India Post,Electronics,33990.91,2,On-Time
ORD103231,2023-06-03,2023-06-09,CUST4718,West,Mumbai,Delhivery,Sports,5163.56,6,Delayed
ORD103232,2023-02-03,2023-02-05,CUST6416,North,Lucknow,Blue Dart,Fashion,41306.03,2,On-Time
ORD103233,2023-04-07,2023-04-17,CUST5501,North,Delhi,India Post,Fashion,33012.61,10,Delayed
ORD103234,2023-03-27,2023-03-28,CUST7230,South,Bangalore,Ecom Express,Home,7874.86,1,On-Time
ORD103235,2023-04-04,2023-04-07,CUST9659,West,Pune,India Post,Electronics,26416.84,3,On-Time
ORD103236,2023-04-09,2023-04-17,CUST8067,East,Bhubaneswar,DTDC,Home,47750.72,8,Delayed
ORD103237,2023-01-21,2023-01-27,CUST5987,West,Mumbai,Blue Dart,Home,5141.47,6,Delayed
ORD103238,2023-06-26,2023-06-29,CUST7846,West,Pune,Delhivery,Fashion,34587.57,3,On-Time
ORD103239,2023-03-11,2023-03-19,CUST2564,South,Bangalore,DTDC,Fashion,12748.81,8,Delayed
ORD103240,2023-03-13,2023-03-15,CUST3732,West,Pune,Ecom Express,Home,48184.47,2,On-Time
ORD103241,2023-08-06,2023-08-17,CUST2941,North,Delhi,India Post,Beauty,1922.99,11,Delayed
ORD103242,2023-09-19,2023-09-21,CUST7945,West,Pune,DTDC,Electronics,29663.19,2,On-Time
ORD103243,2023-10-20,2023-10-24,CUST2208,North,Lucknow,DTDC,Fashion,46185.88,4,On-Time
ORD103244,2023-08-12,2023-08-15,CUST9844,East,Kolkata,DTDC,Electronics,35757.71,3,On-Time
ORD103245,2023-03-15,2023-03-18,CUST2637,West,Mumbai,Ecom Express,Beauty,22315.3,3,On-Time
ORD103246,2023-03-30,2023-04-02,CUST9693,West,Mumbai,DTDC,Fashion,41475.34,3,On-Time
ORD103247,2023-01-20,2023-01-22,CUST1936,South,Chennai,Ecom Express,Electronics,33049.75,2,On-Time
ORD103248,2023-03-16,2023-03-19,CUST3878,South,Bangalore,DTDC,Home,2786.8,3,On-Time
ORD103249,2023-05-02,2023-05-08,CUST8644,North,Lucknow,India Post,Home,38471.88,6,Delayed
ORD103250,2023-04-05,2023-04-13,CUST5673,East,Kolkata,India Post,Home,14993.83,8,Delayed
ORD103251,2023-11-18,2023-11-25,CUST7103,North,Delhi,Blue Dart,Fashion,32521.39,7,Delayed
ORD103252,2023-04-26,2023-04-29,CUST8924,West,Mumbai,Ecom Express,Fashion,33391.39,3,On-Time
ORD103253,2023-03-02,2023-03-06,CUST8662,East,Kolkata,DTDC,Beauty,7780.33,4,On-Time
ORD103254,2023-11-06,2023-11-12,CUST2827,North,Lucknow,Delhivery,Beauty,11074.66,6,Delayed
ORD103255,2023-08-07,2023-08-10,CUST3549,North,Delhi,Delhivery,Sports,24714.0,3,On-Time
ORD103256,2023-03-22,2023-03-28,CUST8544,North,Delhi,DTDC,Electronics,39448.89,6,Delayed
ORD103257,2023-08-11,2023-08-13,CUST8392,West,Mumbai,Delhivery,Home,7277.0,2,On-Time
ORD103258,2023-09-07,2023-09-11,CUST2326,North,Lucknow,DTDC,Sports,37154.01,4,On-Time
ORD103259,2023-07-11,2023-07-15,CUST3909,West,Mumbai,DTDC,Home,3030.36,4,On-Time
ORD103260,2023-01-04,2023-01-10,CUST1560,North,Lucknow,Delhivery,Sports,12579.77,6,Delayed
ORD103261,2023-04-20,2023-04-26,CUST7549,East,Bhubaneswar,Delhivery,Electronics,8920.0,6,Delayed
ORD103262,2023-08-20,2023-08-22,CUST4370,West,Mumbai,DTDC,Electronics,13973.93,2,On-Time
ORD103263,2023-05-20,2023-05-23,CUST3395,South,Chennai,Delhivery,Home,31458.97,3,On-Time
ORD103264,2023-05-03,2023-05-06,CUST8313,West,Mumbai,India Post,Fashion,41590.17,3,On-Time
ORD103265,2023-03-30,2023-04-09,CUST9937,North,Lucknow,India Post,Fashion,14400.46,10,Delayed
ORD103266,2023-06-08,2023-06-14,CUST4867,North,Delhi,India Post,Sports,33047.93,6,Delayed
ORD103267,2023-03-30,2023-04-01,CUST9568,North,Delhi,Delhivery,Electronics,44133.45,2,On-Time
ORD103268,2023-03-04,2023-03-07,CUST2408,East,Bhubaneswar,DTDC,Electronics,12259.17,3,On-Time
ORD103269,2023-11-29,2023-12-02,CUST9360,West,Pune,Ecom Express,Beauty,30211.52,3,On-Time
ORD103270,2023-10-31,2023-11-06,CUST3120,East,Bhubaneswar,Blue Dart,Fashion,2785.56,6,Delayed
ORD103271,2023-02-11,2023-02-17,CUST8105,North,Delhi,Delhivery,Beauty,45709.57,6,Delayed
ORD103272,2023-05-04,2023-05-07,CUST6253,South,Chennai,Ecom Express,Electronics,39825.56,3,On-Time
ORD103273,2023-02-23,2023-03-03,CUST2318,North,Lucknow,India Post,Home,4505.89,8,Delayed
ORD103274,2023-11-15,2023-11-21,CUST7478,South,Chennai,DTDC,Home,21305.63,6,Delayed
ORD103275,2023-06-26,2023-07-04,CUST8195,South,Bangalore,Delhivery,Beauty,21675.41,8,Delayed
ORD103276,2023-08-17,2023-08-20,CUST7973,East,Kolkata,Delhivery,Sports,25273.56,3,On-Time
ORD103277,2023-05-04,2023-05-11,CUST8219,East,Bhubaneswar,India Post,Beauty,38363.16,7,Delayed
ORD103278,2023-10-06,2023-10-13,CUST9920,North,Delhi,DTDC,Beauty,10769.92,7,Delayed
ORD103279,2023-09-26,2023-10-02,CUST5729,South,Chennai,Ecom Express,Electronics,8710.73,6,Delayed
ORD103280,2023-12-08,2023-12-14,CUST7951,South,Bangalore,DTDC,Beauty,44344.44,6,Delayed
ORD103281,2023-04-15,2023-04-22,CUST2585,East,Kolkata,DTDC,Electronics,4045.11,7,Delayed
ORD103282,2023-12-17,2023-12-23,CUST7500,South,Bangalore,DTDC,Home,25812.26,6,Delayed
ORD103283,2023-09-30,2023-10-07,CUST5100,East,Kolkata,Ecom Express,Beauty,13465.63,7,Delayed
ORD103284,2023-07-18,2023-07-24,CUST4790,South,Chennai,Blue Dart,Beauty,46385.15,6,Delayed
ORD103285,2023-01-02,2023-01-10,CUST4719,North,Delhi,Blue Dart,Sports,46066.44,8,Delayed
ORD103286,2023-12-20,2023-12-26,CUST2861,West,Pune,Blue Dart,Fashion,37467.59,6,Delayed
ORD103287,2023-12-05,2023-12-11,CUST2055,East,Bhubaneswar,Ecom Express,Beauty,16826.61,6,Delayed
ORD103288,2023-01-23,2023-01-29,CUST8400,West,Mumbai,DTDC,Fashion,29160.97,6,Delayed
ORD103289,2023-03-29,2023-04-04,CUST9789,North,Delhi,DTDC,Electronics,26170.4,6,Delayed
ORD103290,2023-02-28,2023-03-04,CUST9530,South,Chennai,Delhivery,Beauty,17065.96,4,On-Time
ORD103291,2023-12-02,2023-12-03,CUST1931,North,Lucknow,Ecom Express,Sports,30907.87,1,On-Time
ORD103292,2023-06-11,2023-06-20,CUST7704,North,Delhi,India Post,Electronics,5963.75,9,Delayed
ORD103293,2023-06-21,2023-06-24,CUST2671,West,Pune,Blue Dart,Electronics,27868.15,3,On-Time
ORD103294,2023-01-05,2023-01-11,CUST7683,South,Chennai,DTDC,Home,20615.92,6,Delayed
ORD103295,2023-04-13,2023-04-15,CUST3916,West,Mumbai,Blue Dart,Home,41723.75,2,On-Time
ORD103296,2023-08-01,2023-08-05,CUST2163,North,Lucknow,Delhivery,Fashion,24656.18,4,On-Time
ORD103297,2023-02-15,2023-02-17,CUST1877,East,Kolkata,Blue Dart,Sports,32589.38,2,On-Time
ORD103298,2023-07-20,2023-07-21,CUST1212,East,Kolkata,Delhivery,Electronics,38298.69,1,On-Time
ORD103299,2023-09-13,2023-09-21,CUST4186,North,Lucknow,DTDC,Fashion,6188.5,8,Delayed
ORD103300,2023-08-04,2023-08-12,CUST1600,West,Mumbai,India Post,Sports,43118.65,8,Delayed
ORD103301,2023-01-24,2023-01-26,CUST7087,South,Bangalore,DTDC,Fashion,30268.14,2,On-Time
ORD103302,2023-09-22,2023-09-25,CUST4840,West,Mumbai,DTDC,Beauty,45238.37,3,On-Time
ORD103303,2023-12-15,2023-12-21,CUST3525,East,Kolkata,India Post,Home,49959.93,6,Delayed
ORD103304,2023-03-16,2023-03-20,CUST4018,West,Pune,India Post,Home,3952.12,4,On-Time
ORD103305,2023-06-15,2023-06-18,CUST3940,East,Kolkata,Delhivery,Home,41687.54,3,On-Time
ORD103306,2023-02-24,2023-03-03,CUST9880,West,Mumbai,Delhivery,Beauty,40649.36,7,Delayed
ORD103307,2023-07-22,2023-07-25,CUST5123,North,Lucknow,DTDC,Electronics,41328.32,3,On-Time
ORD103308,2023-06-12,2023-06-21,CUST8705,North,Lucknow,DTDC,Electronics,30353.83,9,Delayed
ORD103309,2023-11-03,2023-11-05,CUST6011,South,Chennai,Delhivery,Sports,2784.0,2,On-Time
ORD103310,2023-07-05,2023-07-11,CUST3880,West,Pune,India Post,Home,45775.99,6,Delayed
